STT,Tieu de,Gia (VND),Gia/m2 (trieu),Dien tich,Dia chi,Quan/Huyen,Thanh pho,Vi do,Kinh do,Loai BDS,Loai can ho,Phong ngu,Nha ve sinh,So tang,Huong,Noi that,Phap ly,Tien coc,Loai phi,So anh,Nguoi dang,Phong tot,Diem danh gia,Ngay dang,URL,Thoi gian crawl
2806,Siêu Phẩm 4m x 28m.Có Thang Máy Mặt tiền nhánh KD Đ. Hà Huy Giáp,8390000000,76.27273,110 m²,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.872191,106.67686,Nhà ở,,4,,4,,1.0,1.0,,[],12,CHUYÊN NHÀ ĐẤT Q12,,5.0,2026-09-07 08:39:17,https://nha.chotot.com/tin/175418953,2026-09-17T07:32:59.487472
2807,Nhà 3 mặt tiền hẻm oto dòng tiền 900tr ngang hơn 13m,82000000000,301.3598,272.1 m²,"Phường 13, Quận 3, Tp Hồ Chí Minh",Quận 3,Tp Hồ Chí Minh,10.786783,106.67968,Nhà ở,,8,,3,,,1.0,,[],4,Nguyễn Anh Sang,,4.1,2026-08-25 15:32:40,https://nha.chotot.com/tin/178374500,2026-09-17T07:32:59.487690
2808,Cần cho thuê Villa HXT 351/3A Lê Đại Hành P.13 Quận 11,30000000,0.2777778,108 m²,"Phường 13, Quận 11, Tp Hồ Chí Minh",Quận 11,Tp Hồ Chí Minh,10.766346,106.654076,Nhà ở,,5,5,4,,,1.0,60000000.0,[],6,Nguyễn Tiến Nam,,,2026-09-10 10:11:36,https://nha.chotot.com/tin/178684649,2026-09-17T07:32:59.487946
2809,Nhà mặt tiền hẻm xe tải buôn bán,1050000000,52.5,20 m²,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.885864,106.68008,Nhà ở,,3,,,,,5.0,,[],4,Chi Nguyen,,5.0,2026-09-17 14:32:19,https://nha.chotot.com/tin/178838649,2026-09-17T07:32:59.488111
2810,"🌧️🫧🏡 CĂN HỘ HIỆN ĐẠI – GỌN GÀNG, ẤM ÁP, ĐỦ ĐẦY TIỆN NGHI ✨😅🥹",7000000,0.23333333,30 m²,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.794329,106.742546,Căn hộ/Chung cư,2.0,1,,,,,,7000000.0,[],7,Hồng Loan HIFRIENDZ,,,2026-09-17 14:31:18,https://nha.chotot.com/tin/178372865,2026-09-17T07:32:59.488275
2811,NHÀ ĐẸP TÂN PHÚ ÂU CƠ 56M2_3 TẦNG _NGAY ĐH VĂN HIẾN_HẺM 8M_ NHỈNH 6T,6500000000,108.333336,60 m²,"Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.791454,106.63355,Nhà ở,,3,3,3,,,1.0,,[],9,Trang,,,2026-09-17 14:32:10,https://nha.chotot.com/tin/178839418,2026-09-17T07:32:59.488438
2812,MINI VILLA - 3PN CÓ XÔNG HƠI - GẦN BIỂN - NGUYỄN TẤT THÀNH,35000000,0.7,50 m²,"Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.073128,108.20105,Nhà ở,,3,4,,,1.0,1.0,35000000.0,[],12,HAVILAND HOUSE CHO THUÊ,,4.9,2026-09-17 14:32:07,https://nha.chotot.com/tin/178839406,2026-09-17T07:32:59.488625
2813,"PHÒNG FULL NỘI THẤT, 2 BAN CÔNG SIÊU RỘNG GẦN KDT VẠN PHÚC",5000000,0.125,40 m²,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.858462,106.72344,Phòng trọ,,,,,,,,5000000.0,[],9,Duy Nguyen,,5.0,2026-09-12 13:33:12,https://nha.chotot.com/tin/178730810,2026-09-17T07:32:59.488800
2814,Bán căn hộ Phạm Văn Đồng Long Thành Đồng Nai 1.1 tỷ,1100000000,21.153847,52 m²,"Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Đồng Nai,10.77828,106.94472,Căn hộ/Chung cư,1.0,2,,,Bắc,3.0,6.0,,[],4,Bùi Duy Hưng,,,2026-09-17 14:31:55,https://nha.chotot.com/tin/178839401,2026-09-17T07:32:59.488971
2815,Cho thuê nhà nguyên căn đường Quang Trung ,11500000,0.23958333,48 m²,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Tp Hồ Chí Minh,10.850746,106.64534,Nhà ở,,4,3,2,,,1.0,,[],5,Út Trung Gò vấp ,,5.0,2026-09-09 14:45:06,https://nha.chotot.com/tin/178281738,2026-09-17T07:32:59.489137
2816,"CẦN BÁN CĂN HỘ CC THỚI AN, Q12, 95M2 , CÓ SÂN VƯỜN, 2,82 TỶ",2820000000,29.68421,95 m²,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.87607,106.655655,Căn hộ/Chung cư,1.0,2,2,,Đông Nam,2.0,6.0,,[],5,VÕ Hằng ,,,2026-08-25 21:26:52,https://nha.chotot.com/tin/178382179,2026-09-17T07:32:59.489374
2817,KHU PHẠM VĂN ĐỒNG VILLA HỒ BƠI 7PN - SIÊU ĐẸP,65000000,0.325,200 m²,"Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0752,108.23292,Nhà ở,,7,7,3,,2.0,1.0,65000000.0,[],12,Trân Duy Hải,,5.0,2026-09-17 14:31:34,https://nha.chotot.com/tin/178839400,2026-09-17T07:32:59.489665
2818,🥳🥳Một Căn Hộ Vừa Đẹp- Vừa Tiện Nghi - Vừa Có Không Gian Sống Thoángãng,12000000,0.4,30 m²,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.806585,106.72578,Căn hộ/Chung cư,2.0,1,,,,,,12000000.0,[],10,Hồng Loan HIFRIENDZ,,,2026-09-17 14:31:31,https://nha.chotot.com/tin/178373155,2026-09-17T07:32:59.489902
2819,Bán nhà hẻm 184 thoáng đường Âu Dương Lân P3 Q8 ,3180000000,104.605606,30.3999 m²,"Phường 3, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.745962,106.68301,Nhà ở,,2,2,2,,2.0,1.0,,[],5, Như Ý,,,2026-09-17 14:31:29,https://nha.chotot.com/tin/178502242,2026-09-17T07:32:59.490066
2820,HÀNG HIẾM KHÓ TÌM - NHÀ C4 144m² S.H.R - CHỈ 820TR - TÂN AN HỘI CỦ CHI,820000000,5.6944447,144 m²,"Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Tp Hồ Chí Minh,10.9593525,106.48182,Nhà ở,,2,1,1,,4.0,4.0,,[],8,Nguyễn Văn Quốc,,,2026-09-17 14:31:19,https://nha.chotot.com/tin/178838518,2026-09-17T07:32:59.490228
2821,"🌧️🫧🏡 CĂN HỘ HIỆN ĐẠI – GỌN GÀNG, ẤM ÁP, ĐỦ ĐẦY TIỆN NGHI ✨😅🥹",7000000,0.23333333,30 m²,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.794329,106.742546,Căn hộ/Chung cư,2.0,1,,,,,,7000000.0,[],7,Hồng Loan HIFRIENDZ,,,2026-09-17 14:31:18,https://nha.chotot.com/tin/178372865,2026-09-17T07:33:00.647258
2822,Bán căn hộ Phạm Văn Đồng Long Thành Đồng Nai 1.1 tỷ,1100000000,21.153847,52 m²,"Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Đồng Nai,10.77828,106.94472,Căn hộ/Chung cư,1.0,2,,,Bắc,3.0,6.0,,[],4,Bùi Duy Hưng,,,2026-09-17 14:31:55,https://nha.chotot.com/tin/178839401,2026-09-17T07:33:00.647550
2823,"CẦN BÁN CĂN HỘ CC THỚI AN, Q12, 95M2 , CÓ SÂN VƯỜN, 2,82 TỶ",2820000000,29.68421,95 m²,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.87607,106.655655,Căn hộ/Chung cư,1.0,2,2,,Đông Nam,2.0,6.0,,[],5,VÕ Hằng ,,,2026-08-25 21:26:52,https://nha.chotot.com/tin/178382179,2026-09-17T07:33:00.647748
2824,🥳🥳Một Căn Hộ Vừa Đẹp- Vừa Tiện Nghi - Vừa Có Không Gian Sống Thoángãng,12000000,0.4,30 m²,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.806585,106.72578,Căn hộ/Chung cư,2.0,1,,,,,,12000000.0,[],10,Hồng Loan HIFRIENDZ,,,2026-09-17 14:31:31,https://nha.chotot.com/tin/178373155,2026-09-17T07:33:00.648048
2825,Gia đình có việc cần chuyển nhượng căn hộ gần Depot Tham Lương 2PN,3500000000,57.37705,61 m²,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.82442,106.62025,Căn hộ/Chung cư,1.0,2,1,,,3.0,6.0,,[],5,Đơn Phương,,,2026-09-10 10:12:16,https://nha.chotot.com/tin/178684712,2026-09-17T07:33:00.648227
2826,"Cho thuê giá tốt 3PN view sông, nội thất xịn, Vinhomes Central Park",35000000,0.3043478,115 m²,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.79387,106.72032,Căn hộ/Chung cư,1.0,3,2,,,1.0,6.0,,[],12,Huyền Nguyễn,,,2026-09-02 15:25:06,https://nha.chotot.com/tin/178523171,2026-09-17T07:33:00.648482
2827,"BCONS ARIA TRẢ TRƯỚC CHỈ 5% CHIẾT KHẤU 8,5% HỖ TRỢ LS 6,9% TRONG 4 NĂM",2600000000,49.056602,53 m²,"Phường Đông Hòa, Thành phố Dĩ An, Bình Dương",Thành phố Dĩ An,Bình Dương,10.89115,106.8022,Căn hộ/Chung cư,1.0,2,2,37,Tây,3.0,4.0,,[],12,Huy Hoàng Bcons ,,,2026-08-25 09:52:10,https://nha.chotot.com/tin/178364490,2026-09-17T07:33:00.648692
2828,"CHO THUÊ CĂN HỘ MỚI 2 PHÒNG NGỦ, DIỆN TÍCH 60M² ",13500000,0.20769231,65 m²,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.023426,108.2459,Căn hộ/Chung cư,2.0,2,,,,2.0,,,[],4,VANA,,,2026-09-17 14:30:06,https://nha.chotot.com/tin/178838887,2026-09-17T07:33:00.648865
2829,Bán căn Hưng Phát Silver Star - sát vách sunrise reverside - 4.6ty,4350000000,41.037735,106 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,Căn hộ/Chung cư,1.0,3,,,Tây Nam,2.0,6.0,,[],9,Vân,,4.8,2026-09-03 11:16:19,https://nha.chotot.com/tin/177025273,2026-09-17T07:33:00.649038
2830,Cho thuê CC Garden gate 40m2 Offictel 1WC giá cực tốt chỉ 11tr/th ,11000000,0.31428573,35 m²,"Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",Quận Phú Nhuận,Tp Hồ Chí Minh,10.80964,106.67425,Căn hộ/Chung cư,1.0,1,1,,,,,,[],3,Nguyễn Hoàng Toàn,,,2026-09-15 10:14:56,https://nha.chotot.com/tin/178787965,2026-09-17T07:33:00.649203
2831,KHAI TRƯƠNG ĐUPLEX 3🍠X ĐƯỜNG SỐ 1_NGUYỄN THỊ TÚ NHẬN XE ĐIỆN FULL NT,3700000,0.13214286,28 m²,"Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.807803,106.59462,Căn hộ/Chung cư,3.0,1,1,,,2.0,4.0,1000000.0,[],11,Triệu an HiFriendz Tp ,,5.0,2026-09-17 14:29:46,https://nha.chotot.com/tin/178839353,2026-09-17T07:33:00.649369
2832,"Chung cư Tecco Green - Phan Văn Hớn căn 2p ngủ , full NT, giá 7,3tr/th",7300000,0.1,73 m²,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.82954,106.61561,Căn hộ/Chung cư,1.0,2,2,,,2.0,6.0,,[],6,Phí Linh,,,2026-09-17 14:29:29,https://nha.chotot.com/tin/178839257,2026-09-17T07:33:00.649549
2833,💥CHDV - FUL NT - 2PN - BALCONY THOÁNG ⚡️ PHAN ĐĂNG LƯU - BÙI ĐÌNH TUÝ 💥,7800000,0.111428574,70 m²,"Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.802451,106.697495,Căn hộ/Chung cư,2.0,2,,,,,,,[],12,Lương Thanh Trúc,,,2026-09-12 21:54:42,https://nha.chotot.com/tin/178437508,2026-09-17T07:33:00.649721
2834,"💥 HÀ ĐÔ CENTROSA – 2PN 2WC – NHÀ ĐẸP, FULL NỘI THẤT – Ở LIỀN CHỈ 22TR",22000000,0.25581396,86 m²,"Phường 12, Quận 10, Tp Hồ Chí Minh",Quận 10,Tp Hồ Chí Minh,10.7762,106.67889,Căn hộ/Chung cư,1.0,2,2,,,,,,[],12,Hoàng Dung,,4.5,2026-09-17 11:07:05,https://nha.chotot.com/tin/178834497,2026-09-17T07:33:00.649881
2835,"CĂN HỘ MINI CAO CẤP MỚI 100%, FULL NỘI THẤT NGAY ẺMART PHAN HUY ÍCH",5000000,0.2,25 m²,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Tp Hồ Chí Minh,10.837349,106.636284,Căn hộ/Chung cư,2.0,1,1,,,1.0,4.0,5000000.0,[],12,Alo Ngoc Hoang,,5.0,2026-09-17 14:28:24,https://nha.chotot.com/tin/178839301,2026-09-17T07:33:00.650061
2836,TÌM NỮ Ở GHÉP CĂN CHUNG CƯ 2PN,4500000,0.071428575,63 m²,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.722,106.7433,Căn hộ/Chung cư,1.0,2,2,,,2.0,4.0,4500000.0,[],7,Kim Thanh,,5.0,2026-09-17 14:28:16,https://nha.chotot.com/tin/178839296,2026-09-17T07:33:00.650232
2837,Khách Cần Tiền Ra Di Căn 2PN Hiyori Siêu Mới,5200000000,83.870964,62 m²,"Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.06191,108.23652,Căn hộ/Chung cư,1.0,2,2,,,1.0,2.0,,[],11,Hồng Công,,,2026-09-17 14:26:46,https://nha.chotot.com/tin/171220229,2026-09-17T07:33:00.650477
2838,⭐ RIVER PANORAMA CHO THUÊ 3PN2WC FULL NỘI THẤT VIEW ĐẸP CHỈ 19 TRIỆU,19000000,0.21111111,90 m²,"Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.71422,106.73743,Căn hộ/Chung cư,1.0,3,2,,,2.0,6.0,,[],12,Huy,,5.0,2026-09-08 14:36:21,https://nha.chotot.com/tin/172861126,2026-09-17T07:33:00.650692
2839,"THẢO ĐIỀN, QUẬN 2 🏡 CHO THUÊ CHDV CAO CẤP💘 1PN BAN CÔNG FULL NỘI THẤT",11000000,0.22,50 m²,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.803914,106.72912,Căn hộ/Chung cư,2.0,1,1,,Đông Bắc,1.0,4.0,11000000.0,[],11,Phương An Chuyên Căn Hộ Quận 2,,5.0,2026-09-11 14:06:45,https://nha.chotot.com/tin/177928071,2026-09-17T07:33:00.650871
2840,CHDV FULL NỘI THẤT MỚI KENG GẦN MEGA MARKET Q12,3900000,0.156,25 m²,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.887289,106.64767,Căn hộ/Chung cư,2.0,1,1,4,,2.0,4.0,,[],10,Anh Tuấn Tìm Phòng,,5.0,2026-09-17 14:26:20,https://nha.chotot.com/tin/178839237,2026-09-17T07:33:00.651037
2841,"Cho thuê nhà hẻm 638 Lê Trọng Tấn, DT : 5x20 , 1 lầu 3PN",12000000,0.12,100 m²,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.805715,106.630196,Nhà ở,,3,,,,1.0,,1.0,[],4,Cúc Nguyễn,,4.0,2026-09-17 14:32:36,https://nha.chotot.com/tin/178839424,2026-09-17T07:33:02.072925
2842,Siêu Phẩm 4m x 28m.Có Thang Máy Mặt tiền nhánh KD Đ. Hà Huy Giáp,8390000000,76.27273,110 m²,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.872191,106.67686,Nhà ở,,4,,4,,1.0,1.0,,[],12,CHUYÊN NHÀ ĐẤT Q12,,5.0,2026-09-07 08:39:17,https://nha.chotot.com/tin/175418953,2026-09-17T07:33:02.073272
2843,Nhà 3 mặt tiền hẻm oto dòng tiền 900tr ngang hơn 13m,82000000000,301.3598,272.1 m²,"Phường 13, Quận 3, Tp Hồ Chí Minh",Quận 3,Tp Hồ Chí Minh,10.786783,106.67968,Nhà ở,,8,,3,,,1.0,,[],4,Nguyễn Anh Sang,,4.1,2026-08-25 15:32:40,https://nha.chotot.com/tin/178374500,2026-09-17T07:33:02.073480
2844,Cần cho thuê Villa HXT 351/3A Lê Đại Hành P.13 Quận 11,30000000,0.2777778,108 m²,"Phường 13, Quận 11, Tp Hồ Chí Minh",Quận 11,Tp Hồ Chí Minh,10.766346,106.654076,Nhà ở,,5,5,4,,,1.0,60000000.0,[],6,Nguyễn Tiến Nam,,,2026-09-10 10:11:36,https://nha.chotot.com/tin/178684649,2026-09-17T07:33:02.073836
2845,Nhà mặt tiền hẻm xe tải buôn bán,1050000000,52.5,20 m²,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.885864,106.68008,Nhà ở,,3,,,,,5.0,,[],4,Chi Nguyen,,5.0,2026-09-17 14:32:19,https://nha.chotot.com/tin/178838649,2026-09-17T07:33:02.074068
2846,NHÀ ĐẸP TÂN PHÚ ÂU CƠ 56M2_3 TẦNG _NGAY ĐH VĂN HIẾN_HẺM 8M_ NHỈNH 6T,6500000000,108.333336,60 m²,"Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.791454,106.63355,Nhà ở,,3,3,3,,,1.0,,[],9,Trang,,,2026-09-17 14:32:10,https://nha.chotot.com/tin/178839418,2026-09-17T07:33:02.074246
2847,MINI VILLA - 3PN CÓ XÔNG HƠI - GẦN BIỂN - NGUYỄN TẤT THÀNH,35000000,0.7,50 m²,"Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.073128,108.20105,Nhà ở,,3,4,,,1.0,1.0,35000000.0,[],12,HAVILAND HOUSE CHO THUÊ,,4.9,2026-09-17 14:32:07,https://nha.chotot.com/tin/178839406,2026-09-17T07:33:02.074416
2848,Cho thuê nhà nguyên căn đường Quang Trung ,11500000,0.23958333,48 m²,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Tp Hồ Chí Minh,10.850746,106.64534,Nhà ở,,4,3,2,,,1.0,,[],5,Út Trung Gò vấp ,,5.0,2026-09-09 14:45:06,https://nha.chotot.com/tin/178281738,2026-09-17T07:33:02.074627
2849,KHU PHẠM VĂN ĐỒNG VILLA HỒ BƠI 7PN - SIÊU ĐẸP,65000000,0.325,200 m²,"Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0752,108.23292,Nhà ở,,7,7,3,,2.0,1.0,65000000.0,[],12,Trân Duy Hải,,5.0,2026-09-17 14:31:34,https://nha.chotot.com/tin/178839400,2026-09-17T07:33:02.074786
2850,Bán nhà hẻm 184 thoáng đường Âu Dương Lân P3 Q8 ,3180000000,104.605606,30.3999 m²,"Phường 3, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.745962,106.68301,Nhà ở,,2,2,2,,2.0,1.0,,[],5, Như Ý,,,2026-09-17 14:31:29,https://nha.chotot.com/tin/178502242,2026-09-17T07:33:02.075015
2851,HÀNG HIẾM KHÓ TÌM - NHÀ C4 144m² S.H.R - CHỈ 820TR - TÂN AN HỘI CỦ CHI,820000000,5.6944447,144 m²,"Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Tp Hồ Chí Minh,10.9593525,106.48182,Nhà ở,,2,1,1,,4.0,4.0,,[],8,Nguyễn Văn Quốc,,,2026-09-17 14:31:19,https://nha.chotot.com/tin/178838518,2026-09-17T07:33:02.075178
2852,CHO THUÊ NHÀ ĐƯỜNG QUỐC HƯƠNG GIÁ 27 TRIỆU ,27000000,0.36,75 m²,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.807138,106.73095,Nhà ở,,2,2,2,,,,,[],6,Phương,,,2026-09-17 14:31:17,https://nha.chotot.com/tin/178839383,2026-09-17T07:33:02.075335
2853,"CHO THUÊ NHÀ  PHẠM QUÝ THÍCH   P.PHÚ THỌ HOÀ, TÂN PHÚ   📐 Diện tích: 4",10500000,0.125,84 m²,"Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.789263,106.62116,Nhà ở,,1,1,,,,,,[],3,Thu,,4.0,2026-09-17 14:31:09,https://nha.chotot.com/tin/178839386,2026-09-17T07:33:02.075490
2854,"CHO THUÊ NHÀ NGUYÊN CĂN – PHƯỜNG LINH TÂY, TP. THỦ ĐỨC  📍 Địa chỉ: 145",10000000,0.14285715,70 m²,"Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.86056,106.756256,Nhà ở,,2,,,,,,,[],6,Đăng Quang Rental,,,2026-09-17 14:31:05,https://nha.chotot.com/tin/178839388,2026-09-17T07:33:02.075679
2855,Nhà 3 Rưỡi - Mặt Tiền Hải Châu Gần Đống Đa ( SỤP ),5500000000,110.0,50 m²,"Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.08619,108.21645,Nhà ở,,6,,5,,,,,[],7,hưng thịnh,,5.0,2026-09-02 10:54:17,https://nha.chotot.com/tin/178518870,2026-09-17T07:33:02.075872
2856,"[GIÁ RẺ] NHÀ NGUYÊN CĂN 1 TRỆT 1 LẦU GẦN EMART, CHỢ TÂN SƠN",8000000,0.14285715,56 m²,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Tp Hồ Chí Minh,10.832696,106.63855,Nhà ở,,2,2,1,,,,,[],8,THÀNH ĐẠT CHUYÊN CHO THUÊ PHÒNG TRỌ CHDV GIÁ TỐT,,,2026-09-17 14:30:48,https://nha.chotot.com/tin/178839377,2026-09-17T07:33:02.076106
2857,Giá Thuê : 9tr/1 tháng Cho Thuê Nhà Đường Bùi Quang Là P12 Q. gò Vấp -,9000000,0.140625,64 m²,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Tp Hồ Chí Minh,10.835113,106.6396,Nhà ở,,2,2,,Tây,,,1.0,[],6,Quang Huy,,5.0,2026-09-07 10:48:48,https://nha.chotot.com/tin/178617090,2026-09-17T07:33:02.076263
2858,"BÁN GẤP NHÀ KQH HOÀNG DIỆU PHƯỜNG CAM LY ĐÀ LẠT CHỈ 5,4 TỶ",5400000000,120.0,45 m²,"Phường 5, Thành phố Đà Lạt, Lâm Đồng",Thành phố Đà Lạt,Lâm Đồng,11.942885,108.427925,Nhà ở,,3,2,3,Tây Bắc,3.0,,,[],4,Tô Hoàng Phương Trinh,,,2026-09-15 15:32:14,https://nha.chotot.com/tin/178796817,2026-09-17T07:33:02.076420
2859,Nhà mới DT:4x9m 2 Tầng 2pn 2wc hẻm 1942 Huỳnh Tấn Phát,1960000000,61.25,32 m²,"Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.698072,106.738914,Nhà ở,,2,,2,,,,,[],11,Nam Phú Gia,,,2026-09-06 06:52:42,https://nha.chotot.com/tin/178593726,2026-09-17T07:33:02.076599
2860,Nhà Lầu 4 Tầng Hẻm Oto Xây Mới 100% Âu Dương Lân P2 Q8,8600000000,204.7619,42 m²,"Phường 2, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.742134,106.685104,Nhà ở,,4,3,4,,2.0,1.0,,[],8,Phạm Quốc Thắng,,,2026-09-17 14:29:58,https://nha.chotot.com/tin/178839361,2026-09-17T07:33:02.076762
2861,"HIẾM!!!! - Hẻm Sư Vạn Hạnh, P12, Q.10 - 5x20m, 4 Tầng, 400m2",38000000,0.38,100 m²,"Phường 12, Quận 10, Tp Hồ Chí Minh",Quận 10,Tp Hồ Chí Minh,10.775027,106.667755,Đất,,,,4,,,,,[],9,Ngô Thanh Hùng,,,2026-09-17 14:30:13,https://nha.chotot.com/tin/178839362,2026-09-17T07:33:02.900137
2862,CHO THUÊ HẺM NGUYỄN VĂN TRỖI TÂN BÌNH | 12x15m siêu rộng,58000000,0.58,100 m²,"Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Tp Hồ Chí Minh,10.798557,106.67042,Đất,,,,,,,,116000000.0,[],8,Dung tr,,,2026-09-17 14:29:35,https://nha.chotot.com/tin/178839347,2026-09-17T07:33:02.900434
2863,"Cho thuê nhà phố 5 tầng có thang máy, rèm đường D9",45000000,0.53571427,84 m²,"Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.84805,106.83874,Đất,,,,5,,3.0,1.0,,[],4,DUY HOMES,,,2026-09-09 09:41:13,https://nha.chotot.com/tin/178661906,2026-09-17T07:33:02.900651
2864,"Cho thuê vp phố nguyên hồng,đống đa,dt 68m2,giá 13tr/tháng",13000000,0.19117647,68 m²,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,21.015743,105.80971,Đất,,,,8,,1.0,1.0,,[],5,Đào Thành Lân,,,2026-09-17 14:27:34,https://nha.chotot.com/tin/178839277,2026-09-17T07:33:02.900839
2865,🔥 CHO THUÊ BIỆT THỰ SÂN VƯỜN NGUYỄN VĂN TRỖI – NGANG 12M – GIÁ 59TR/TH,59000000,0.118,500 m²,"Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh",Quận Phú Nhuận,Tp Hồ Chí Minh,10.798557,106.67042,Đất,,,,,,,,150000000.0,[],7,Kiều Hằng,,,2026-09-17 14:27:01,https://nha.chotot.com/tin/178839254,2026-09-17T07:33:02.901236
